CO_ENTIDADE,NO_ENTIDADE,CO_MUNICIPIO,NO_MUNICIPIO,TP_LOCALIZACAO,TP_DEPENDENCIA,TP_LOCALIZACAO_DIFERENCIADA,IN_AGUA_INEXISTENTE,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_INEXISTENTE,IN_BANHEIRO,IN_ALIMENTACAO,IN_AGUA_POTAVEL,IN_INTERNET,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_ACESSIBILIDADE_INEXISTENTE,QT_SALAS_UTILIZA_CLIMATIZADAS,3_CAT_FUN_AI
25005855,EMEIEF JOSE RODRIGUES DA SILVA,2500700,São João do Rio do Peixe,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25102621,EMEF PROF FRASSINETE BERNARDO,2500700,São João do Rio do Peixe,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0
25114565,EMEIEF MARIA VIEIRA DE SOUSA,2500700,São João do Rio do Peixe,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0
25114654,EMEIEF FREI ANTONIO JOSE,2500700,São João do Rio do Peixe,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0
25117246,EPEIEF PROFESSOR LIRA,2500700,São João do Rio do Peixe,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0
25118447,EMEIEF DR JOSE DANTAS PINHEIRO,2500700,São João do Rio do Peixe,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,--
25122479,EEIF NOSSA SENHORA DA CONCEICAO,2500700,São João do Rio do Peixe,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25122487,EMEIEF RAIMUNDO RODRIGUES DOS SANTOS,2500700,São João do Rio do Peixe,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0
25049640,ECI DE AMPARO,2500734,Amparo,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,--
25049852,ESCOLA M DE EDUCACAO BASICA ILDEFONSO ANSELMO DA SILVA,2500734,Amparo,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0
25050168,ESCOLA INTEGRADA DE EDUCACAO DO CAMPO JUVENAL FERREIRA DE BRITO,2500734,Amparo,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0
25018094,ECIT DOUTOR JOSE GADELHA,2500775,Aparecida,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,--
25018728,EMEF JOAQUIM HONORIO DE QUEIROGA,2500775,Aparecida,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25018914,EMEF JORGE DELFINO DE LIMA,2500775,Aparecida,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25019023,EMEF JOAO BATISTA DA SILVA,2500775,Aparecida,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25019392,EMEF DJALMA GOMES DE SA,2500775,Aparecida,2,3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25019406,EMEF JOAQUINA AMELIA DE SA,2500775,Aparecida,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0
25019414,EMEF JOSE EMIDIO DE SOUSA,2500775,Aparecida,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25019481,EMEF ANTONIO MEIRA DE SA,2500775,Aparecida,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,0
25019490,EMEF LILI QUEIROGA,2500775,Aparecida,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0
25019678,EMEF NIVALDO GOMES DE SA,2500775,Aparecida,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25116371,COLEGIO JEAN PIAGET,2500775,Aparecida,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0
25120212,INSTITUTO EDUCACIONAL PAULO FREIRE,2500775,Aparecida,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0
25133195,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL NABOR MEIRA GARRIDO,2500775,Aparecida,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0
25241923,EMEF SEVERINA FERREIRA DE SOUSA,2500775,Aparecida,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0
25066668,EEEM RODRIGUES DE CARVALHO,2500809,Araçagi,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,--
25066676,ECI FRANCISCO PESSOA DE BRITO,2500809,Araçagi,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,--
25066692,EMEF ALICE DE ALMEIDA CARNEIRO,2500809,Araçagi,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.4
25066706,EMEF BOM JESUS,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25066803,EMEF DR ORLANDO JORGE DE SOUZA,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0
25066811,ESC MUN ENS FUND JOAO DUTRA DE ARAUJO,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0
25066820,EMEF JOAO FERREIRA DA SILVA,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3
25066846,ESC MUN ENS FUND JOAQUIM BENTO DE OLIVEIRA,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25066854,EMEF JOSE AMERICO DE ALMEIDA,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25066889,EMEF JULIO JOSE DA SILVA,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25066897,EMEF LUIZ BARBOSA,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0
25066900,EMEF MARGARIDA PESSOA COUTINHO,2500809,Araçagi,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,1
25066935,ESC MUN ENS FUND LUIZ PEREIRA DA SILVA,2500809,Araçagi,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5
25066960,ESC MUN ENS FUND JOSE ALVES DE SOUZA,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.1
25066986,EMEF NOSSA SENHORA DA LUZ,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25066994,EMEF DOUTOR FERNANDO DA CUNHA LIMA,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25067001,EMEF JOAO MAXIMINO,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0
25067010,EMEF JOSE ROSAS DE VASCONCELOS,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25067060,EMEF SAO TARCISIO,2500809,Araçagi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25106180,CENTRO DE EDUCACAO INFANTIL MACHADO DE ASSIS,2500809,Araçagi,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25109650,EMEF AGRIPINO RIBEIRO FILHO,2500809,Araçagi,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,--
25113348,EMEF OLIVIO MAROJA,2500809,Araçagi,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0
25117629,EDUCANDARIO SOSSEGO DA MAMAE,2500809,Araçagi,1,4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.9
25127845,AGUIA COLEGIO E CURSO,2500809,Araçagi,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0
25129830,EDUCANDARIO PEQUENO PRINCIPE,2500809,Araçagi,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0
25134485,INSTITUTO PEDAGOGICO AQUARELA,2500809,Araçagi,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25054767,EEEFM E EJA ANESIO DEODONIO MORENO,2500908,Arara,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,--
25054783,ECI MONSENHOR JOSE PAULINO,2500908,Arara,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,--
25054830,EMEIF JOAO MARTINS DE LIMA,2500908,Arara,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25054856,GR ESC MARIA DO CARMO ALVES DE MORAIS,2500908,Arara,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0
25054864,ESCOLA MUNICIPAL EM TEMPO INTEGRAL DO ENSINO INFANTIL E FUNDAMENTAL MARIA DO CARMO CASTRO,2500908,Arara,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25054872,EMEIF POLO DE ARACA,2500908,Arara,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25054880,EMEIF SEVERINO ALVES DA SILVA,2500908,Arara,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
25054937,EMEIF JOAQUIM ALVES DA SILVA,2500908,Arara,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9
25054945,EMEIF JOSE FERREIRA DE MELO,2500908,Arara,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
25054961,EMEIF MARIA JOSE DE ALBUQUERQUE,2500908,Arara,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2
25054970,EMEIF OLINTO ONOFRE DE SOUZA,2500908,Arara,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25066072,EMEIF BARRA DO SALGADO,2500908,Arara,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25066277,EMEIF CONEGO TEODOMIRO QUEIROZ,2500908,Arara,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25104110,INSTITUTO PARAISO DA INFANCIA,2500908,Arara,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25112945,E M E F PROFª LUZIA LAUDELINO DA SILVA MEDEIROS,2500908,Arara,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,--
25129937,ESCOLA NOVA GERACAO,2500908,Arara,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25134663,CENTRO EDUCACIONAL EVOLUCAO COLEGIO E CURSOS LTDA,2500908,Arara,1,4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,--
25000012,EMEF JOAO ALVES,2501005,Araruna,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,--
25058975,ECIT BENJAMIN MARANHAO,2501005,Araruna,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,--
25059017,EEEM TARGINO PEREIRA,2501005,Araruna,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,--
25059106,EMEF EM BOA VISTA,2501005,Araruna,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25059122,EMEF JOANA MARIA DA CONCEICAO,2501005,Araruna,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,--
25059130,EMPG NOSSA SENHORA DA LUZ,2501005,Araruna,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25059165,EMEF EM TIMBAUBA,2501005,Araruna,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25059181,EMEF MONSENHOR SEVERINO CAVALCANTE DE MIRANDA,2501005,Araruna,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25059289,EMEF ANTONIO PINHEIRO DE ASSIS,2501005,Araruna,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0
25059386,EMEF MARIZETE ARAUJO BEZERRA,2501005,Araruna,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0
25059408,EMEF RITA NUNES DA COSTA,2501005,Araruna,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25059432,EMEF JOSE FRANCISCO DE LIMA,2501005,Araruna,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25059475,EMEF ANTONIO CANDIDO RIBEIRO,2501005,Araruna,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25059491,EMEF ERNESTO MOREIRA,2501005,Araruna,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25059548,EMEF SANTOS DUMONT,2501005,Araruna,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0
25059556,EMEF PROF JOAO MOREIRA SOARES,2501005,Araruna,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,13.0,0.5
25105272,EMEF SAO LUIS,2501005,Araruna,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25110829,EMEF PREFEITA MARIA CELESTE TORRES DA SILVA,2501005,Araruna,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.2
25123416,CENTRO EDUCACIONAL INTEGRADO,2501005,Araruna,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
25125710,EMEF MANOEL FRANCISCO MARTINIANO,2501005,Araruna,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25126032,INTEGRAL COLEGIO E CURSO,2501005,Araruna,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0
25132857,ICSS-INSTITUTO CRESCER SABENDO SER,2501005,Araruna,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0
25134116,ESCOLA SANTA TERESA D AVILA,2501005,Araruna,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25064061,COLEGIO SANTA RITA,2501104,Areia,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
25064126,EEEFM CARLOTA BARREIRA,2501104,Areia,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,--
25064134,ECIT MINISTRO JOSE AMERICO DE ALMEIDA,2501104,Areia,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,--
25064142,EEEFM ALVARO MACHADO,2501104,Areia,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,--
25064169,EEEF MONSENHOR JOAO COUTINHO,2501104,Areia,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,--
25064193,ESC MUL PEDRO HONORIO,2501104,Areia,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7
25064266,COLEGIO INES SOARES,2501104,Areia,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,--
25064274,EEIEF PINOQUIO,2501104,Areia,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,0
25064410,EMEF JOSE LINS SOBRINHO,2501104,Areia,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,1
25064428,ESC MUL JOSE RODRIGUES,2501104,Areia,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.4
25064444,EMEF JULIA VERONICA DOS SANTOS LEAL,2501104,Areia,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,--
25064541,EMEF NENEN SILVA,2501104,Areia,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0
25114328,EMEF MADRE TRAUTLINDE,2501104,Areia,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.2
25120344,EMEF DR JOSE INACIO DE MIRANDA PEREIRA,2501104,Areia,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25122860,ESCOLA INFANTIL TRACOS E LETRAS,2501104,Areia,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,--
25132539,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LUCIA GIOVANNA DUARTE DE MELO,2501104,Areia,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.4
25064118,EMEF VER NELSON CARNEIRO,2501104,Areia,2,3,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25064460,EMEF MARIA EMILIA MARACAJA,2501104,Areia,2,3,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,2.2
25106694,EMEF PROFESSOR ABEL BARBOSA DA SILVA,2501104,Areia,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1
25064789,EMEF JOAO CESAR,2501104,Areia,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0
25020374,ECI CLOVIS SATIRO,2501153,Areia de Baraúnas,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,--
25020412,EMEF SEBASTIAO FRANCISCO DE LIMA,2501153,Areia de Baraúnas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0
25020609,EMEF ABDIAS JOSE DA COSTA,2501153,Areia de Baraúnas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0
25020625,EMEF JOSE PORFIRIO DE MARIA,2501153,Areia de Baraúnas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0
25120549,EMEF SEVERINO ALVES DA COSTA,2501153,Areia de Baraúnas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0
25061402,ECI PREFEITO FRANCISCO APOLINARIO SILVA,2501203,Areial,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,--
25061429,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERALDO LUIZ DE ARAUJO,2501203,Areial,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,--
25061445,EMEFI FRANCISCO APOLINARIO DA SILVA,2501203,Areial,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,0
25061542,EMEIFI EZEQUIEL VIEIRA,2501203,Areial,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0
25061569,EMEF JOAO IZIDRO DOS SANTOS,2501203,Areial,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,--
25061593,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL E EJA MODELO,2501203,Areial,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25061607,EMEIF SEVERINO BARBOSA,2501203,Areial,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0
25132148,INSTITUTO EDUCACIONAL CICERO BALBINO DO CARMO,2501203,Areial,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25133578,EMEFI MARIA DAS GRACAS BARROS DE BRITO,2501203,Areial,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,--
25083490,ECI DEPUTADO CARLOS PESSOA FILHO,2501302,Aroeiras,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,--
25083597,EEEFM MAJOR JOSE BARBOSA,2501302,Aroeiras,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,--
25083651,E M E F SANTA LUZIA,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
25084100,E M E F SEVERINO FILGUEIRAS VASCONCELOS,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25084119,E M E F JOSEFA HERACLIO,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
25084151,E M E F ANTONIO MARTINS DO NASCIMENTO,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25084160,E M E F DE CAMARA,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
25084178,E M E F DE URUCU,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25084216,E M E F JOSE DE SOUSA SANTOS,2501302,Aroeiras,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
25084240,E M E F NIVALDO ALVES BARBOSA,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25084313,E M E F ANTONIO FERREIRA DANTAS,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25084321,E M E F COSME ALVES BARBOSA,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25084330,E M E F EMILIANO RESENDE FILHO,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
25084348,E M E F JOSE CELESTINO DE SOUZA,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25084372,E M E F DE CHA DA BARRA,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25084399,E M E F DE PE DE SERRA DO JUA,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25107968,E M E F SAO FRANCISCO DE ASSIS,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
25108158,E M E F MANOEL BERNARDO FRAZAO,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25108174,E M E F LAURENTINO GOMES DE LIMA,2501302,Aroeiras,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
